customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age_class
300,Malachi,Hadcroft,Male,88,Clinical Specialist,Health,Mass Customer,No,9,60-69
301,Hildy,Bilbrook,Female,54,Developer IV,Manufacturing,High Net Worth,No,19,40-49
302,Laurice,Colgrave,Female,32,Developer IV,Health,Mass Customer,No,13,40-49
303,Shane,Smetoun,Female,59,Assistant Professor,Argiculture,Mass Customer,Yes,14,50-59
304,Paddy,Mumbray,Male,36,VP Marketing,Manufacturing,Mass Customer,Yes,15,50-59
305,Cris,Chellam,Female,1,Financial Analyst,Financial Services,Mass Customer,No,11,50-59
306,Ruy,Adanet,Male,19,Registered Nurse,Health,High Net Worth,No,18,50-59
307,Ruben,Handlin,Male,55,Clinical Specialist,Health,Affluent Customer,Yes,12,40-49
308,Iver,Dobsons,Male,2,Database Administrator I,IT,High Net Worth,No,4,40-49
309,Maurizia,Ligerton,Female,53,Clinical Specialist,Health,Mass Customer,Yes,21,40-49
310,Myranda,Clowser,Female,0,Account Coordinator,Financial Services,Mass Customer,Yes,18,30-39
311,Jaimie,Halms,Female,86,Internal Auditor,Health,High Net Worth,No,12,60-69
312,Garek,Prattin,Male,44,Desktop Support Technician,Financial Services,Affluent Customer,Yes,6,60-69
313,Theo,McKune,Male,70,Operator,Manufacturing,Mass Customer,Yes,13,30-39
314,Catie,Advani,Female,27,Marketing Assistant,Retail,High Net Worth,Yes,5,60-69
315,Lisa,Odlin,Female,67,Chief Design Engineer,Manufacturing,Affluent Customer,No,12,60-69
316,Genni,Larway,Female,72,Environmental Specialist,Manufacturing,Mass Customer,Yes,10,40-49
317,Elicia,Dahler,Female,26,Automation Specialist II,Entertainment,Mass Customer,Yes,14,50-59
318,Libbie,Castelin,Female,21,Programmer III,Retail,Affluent Customer,Yes,18,50-59
319,Madelle,Matteris,Female,32,Programmer III,Retail,Mass Customer,Yes,14,50-59
320,Aldous,Cubin,Male,19,Registered Nurse,Health,Mass Customer,No,4,20-29
321,Christean,Finnes,Female,58,Marketing Manager,Health,Mass Customer,No,18,50-59
322,De,Denington,Female,19,Research Associate,Financial Services,Mass Customer,Yes,11,40-49
323,Celka,Goodrich,Female,54,Senior Developer,Health,Mass Customer,Yes,7,50-59
324,Franz,Lyptrit,Male,97,Computer Systems Analyst I,IT,Mass Customer,Yes,15,30-39
325,Anthia,Ghilardini,Female,98,Computer Systems Analyst I,Financial Services,Affluent Customer,Yes,17,50-59
326,Guenna,Spensly,Female,74,Help Desk Operator,Financial Services,Mass Customer,No,6,40-49
327,Cris,Richfield,Female,10,Design Engineer,Health,Mass Customer,No,12,50-59
328,Bernice,Kings,Female,87,Senior Developer,Manufacturing,Mass Customer,No,12,30-39
329,Garvy,Berthel,Male,25,Account Representative IV,Entertainment,High Net Worth,Yes,12,30-39
330,Port,Pancost,Male,78,Recruiting Manager,Manufacturing,High Net Worth,Yes,7,60-69
331,Ford,Groucock,Male,87,Desktop Support Technician,Health,Mass Customer,Yes,3,20-29
332,Liza,Trouel,Female,23,Registered Nurse,Health,High Net Worth,No,14,40-49
333,Debbi,Doohey,Female,25,Sales Associate,Financial Services,Affluent Customer,Yes,8,50-59
334,Fredi,Iannuzzelli,Female,71,Financial Advisor,Financial Services,Affluent Customer,Yes,3,20-29
335,Debee,Martynov,Female,20,Senior Editor,Financial Services,Affluent Customer,No,8,40-49
336,Georgiana,Wallington,Female,91,Senior Editor,Manufacturing,High Net Worth,No,3,40-49
337,Shaylah,Urquhart,Female,67,Statistician IV,Argiculture,High Net Worth,Yes,12,40-49
338,Hilliary,Littrell,Female,33,Statistician IV,Health,Mass Customer,No,19,60-69
339,Nanny,Casero,Female,56,Human Resources Manager,Health,Mass Customer,No,12,40-49
340,Joshuah,Purvey,Male,39,Human Resources Manager,Argiculture,Mass Customer,Yes,17,50-59
341,Jeremiah,Wasling,Male,10,GIS Technical Architect,Financial Services,Mass Customer,No,5,40-49
342,Winslow,Hammant,Male,40,Programmer IV,Health,High Net Worth,No,2,30-39
343,Nicole,Johananoff,Female,76,Recruiter,Property,Affluent Customer,No,13,60-69
344,Carlene,Eyckelbeck,Female,91,Recruiter,Property,High Net Worth,Yes,4,50-59
345,Tish,Oleksiak,Female,74,Senior Sales Associate,Health,High Net Worth,Yes,17,30-39
346,Timmie,Eisikowitz,Male,68,Financial Analyst,Financial Services,Mass Customer,No,3,40-49
347,Berkly,Grishinov,Male,50,Marketing Manager,Financial Services,Mass Customer,No,9,50-59
348,Gan,Devoy,Male,20,Assistant Professor,Retail,Mass Customer,Yes,9,40-49
349,Vinnie,Usherwood,Female,35,Computer Systems Analyst IV,Manufacturing,High Net Worth,No,4,40-49
350,Carmela,Jesper,Female,47,Clinical Specialist,Health,Mass Customer,Yes,9,40-49
351,Dev,Hafner,Male,69,Pharmacist,Health,Mass Customer,Yes,2,20-29
352,Orrin,Finding,Male,12,Sales Representative,Retail,Mass Customer,No,4,40-49
353,Antonia,Cardis,Female,9,Information Systems Manager,Retail,Mass Customer,No,3,40-49
354,Mavra,Donavan,Female,87,Legal Assistant,Property,Mass Customer,No,9,40-49
355,Stacy,Gullane,Female,97,Database Administrator II,Retail,Mass Customer,Yes,3,40-49
356,Nichole,Nichole,Female,10,Librarian,Entertainment,High Net Worth,No,5,40-49
357,Betta,Shrimpton,Female,21,Director of Sales,Entertainment,Affluent Customer,No,18,50-59
358,Kippie,Crimpe,Female,54,Accounting Assistant IV,Entertainment,Mass Customer,No,18,30-39
359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,60-69
360,Atalanta,Starbucke,Female,64,Staff Scientist,Property,Mass Customer,Yes,19,60-69
361,Stephana,Minero,Female,59,Software Engineer IV,Health,Mass Customer,Yes,2,20-29
362,Jamima,Pirolini,Female,47,Software Engineer IV,Financial Services,High Net Worth,Yes,18,40-49
363,Sabrina,Caddy,Female,82,Project Manager,Retail,Mass Customer,Yes,7,30-39
364,Leontyne,Simpkiss,Female,96,Database Administrator III,Financial Services,Affluent Customer,No,11,40-49
365,Romona,Capitano,Female,98,VP Quality Control,Property,High Net Worth,No,15,40-49
366,Constance,Ucchino,Female,7,Librarian,Entertainment,High Net Worth,No,19,70-79
367,Katrinka,Sturrock,Female,93,Programmer II,Manufacturing,Mass Customer,Yes,12,30-39
368,Lacee,Roan,Female,32,Programmer II,Financial Services,High Net Worth,No,6,30-39
369,Alic,Trenear,Male,19,Actuary,Financial Services,Mass Customer,Yes,9,30-39
370,Trstram,Bondesen,Male,91,Actuary,Telecommunications,Affluent Customer,Yes,3,20-29
371,Pernell,Favelle,Male,7,Systems Administrator III,Financial Services,Mass Customer,No,7,70-79
372,Moina,Thumim,Female,19,Graphic Designer,Property,Affluent Customer,Yes,4,30-39
373,Eva,Colenutt,Female,95,Structural Analysis Engineer,Health,High Net Worth,Yes,1,20-29
374,Valdemar,MacCoughen,Male,81,Senior Financial Analyst,Financial Services,Mass Customer,Yes,8,30-39
375,Salvidor,Renzo,Male,13,Automation Specialist II,Manufacturing,Mass Customer,Yes,7,40-49
376,Marena,Brunotti,Female,60,Financial Advisor,Financial Services,Mass Customer,Yes,19,50-59
377,Levy,Bonavia,Male,65,Staff Scientist,Argiculture,Mass Customer,No,1,20-29
378,Raquela,Yuille,Female,98,Senior Developer,Retail,Mass Customer,No,17,50-59
379,Bert,Ainslie,Male,2,Senior Developer,Manufacturing,High Net Worth,Yes,4,40-49
380,Teriann,Birdsey,Female,66,Structural Engineer,Property,Mass Customer,No,17,60-69
381,Leesa,Castleman,Female,99,Sales Associate,Property,Affluent Customer,No,1,20-29
382,Issiah,Fardell,Male,68,Research Nurse,Health,Mass Customer,Yes,7,30-39
383,Barclay,Shalders,Male,37,Nurse Practicioner,Health,Affluent Customer,No,14,40-49
384,Friederike,Bestar,Female,70,Nurse Practicioner,Financial Services,Affluent Customer,No,17,40-49
385,Kendall,Humes,Male,69,Project Manager,Health,High Net Worth,No,9,50-59
386,Ethelyn,Pincott,Female,63,Senior Quality Engineer,Argiculture,Mass Customer,No,5,30-39
387,Spike,Thieme,Male,34,Administrative Officer,Financial Services,Mass Customer,No,22,40-49
388,Carlye,Bartle,Female,53,Administrative Officer,Financial Services,Mass Customer,Yes,11,50-59
389,Dorene,Scrivner,Female,97,Help Desk Operator,Entertainment,Affluent Customer,Yes,17,40-49
390,Royall,Slimings,Male,83,Programmer Analyst II,Health,Affluent Customer,No,3,20-29
391,Duffie,Woodier,Male,80,Programmer Analyst II,Argiculture,Mass Customer,No,16,50-59
392,Brandyn,Morrid,Male,38,Safety Technician I,Property,Mass Customer,No,13,40-49
393,Cesaro,Isbell,Male,35,Associate Professor,Manufacturing,Mass Customer,Yes,9,60-69
394,Roanne,Cowthard,Female,70,Legal Assistant,Health,High Net Worth,Yes,16,40-49
395,Penn,Burkinshaw,Male,28,Data Coordiator,Retail,High Net Worth,Yes,9,40-49
396,Peria,Iscowitz,Female,98,Systems Administrator III,Telecommunications,High Net Worth,Yes,16,50-59
397,Nerissa,Foote,Female,86,Paralegal,Financial Services,Affluent Customer,Yes,5,40-49
398,Randee,Douberday,Female,20,Paralegal,Retail,Affluent Customer,No,11,50-59
399,Nickie,Neissen,Male,26,Engineer III,Manufacturing,Affluent Customer,Yes,16,40-49
400,Sibeal,Fellow,Female,86,Financial Analyst,Financial Services,Mass Customer,No,5,60-69
401,Halette,Helling,Female,56,Assistant Professor,Retail,Mass Customer,No,15,30-39
402,Berne,Donegan,Male,9,Desktop Support Technician,Retail,Affluent Customer,No,22,40-49
403,Easter,Laffoley-Lane,Female,40,Graphic Designer,Retail,Mass Customer,Yes,17,40-49
404,Sinclair,Sustins,Male,92,Geologist I,Financial Services,Affluent Customer,Yes,4,20-29
405,Vivien,Urion,Female,19,Geologist I,Manufacturing,High Net Worth,Yes,14,50-59
406,Rhona,Spilsburie,Female,58,Financial Analyst,Financial Services,High Net Worth,No,12,30-39
407,Chryste,Acum,Female,82,Structural Analysis Engineer,Financial Services,High Net Worth,Yes,15,40-49
408,Kurtis,Baistow,Male,79,Senior Financial Analyst,Financial Services,Affluent Customer,No,11,30-39
409,Tatiania,O'Kane,Female,84,Executive Secretary,Health,Mass Customer,Yes,13,40-49
410,Alicia,Townend,Female,14,Structural Engineer,Health,Mass Customer,Yes,11,30-39
411,Cathyleen,Bern,Female,84,Director of Sales,Financial Services,High Net Worth,No,12,40-49
412,Evanne,Feechum,Female,65,Director of Sales,IT,High Net Worth,No,19,60-69
413,Simone,Denys,Male,79,VP Quality Control,IT,High Net Worth,Yes,19,60-69
414,Thorin,Grimoldby,Male,12,Social Worker,Health,High Net Worth,No,10,40-49
415,Conchita,Jeans,Female,20,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,18,60-69
416,Dory,Barnsdall,Female,14,Software Consultant,Financial Services,Mass Customer,Yes,1,20-29
417,Fernandina,Brambley,Female,37,Biostatistician IV,Argiculture,Mass Customer,No,15,50-59
418,Jere,Ding,Female,56,Biostatistician IV,Argiculture,Mass Customer,No,6,60-69
419,Chrissie,Bernardini,Female,34,VP Marketing,Manufacturing,Affluent Customer,No,17,40-49
420,Clem,Leek,Male,93,Help Desk Operator,Entertainment,High Net Worth,No,7,60-69
421,Tish,Netti,Female,26,Sales Representative,Retail,Mass Customer,Yes,2,20-29
422,Vito,Norker,Male,78,Sales Representative,Manufacturing,Affluent Customer,No,1,20-29
423,Orville,Akerman,Male,43,Senior Quality Engineer,Manufacturing,Mass Customer,No,9,60-69
424,Dennie,Eunson,Male,77,Research Nurse,Health,High Net Worth,No,9,40-49
425,Michaeline,Bordman,Female,60,Sales Representative,Retail,Mass Customer,Yes,20,70-79
426,Emlyn,Anstice,Female,10,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,8,50-59
427,Giusto,Torbett,Male,77,Assistant Media Planner,Entertainment,Mass Customer,Yes,2,20-29
428,Freida,Everil,Female,0,Structural Engineer,Health,High Net Worth,Yes,14,40-49
429,Berny,Bold,Female,7,Community Outreach Specialist,IT,High Net Worth,Yes,21,40-49
430,Janice,Himsworth,Female,46,Paralegal,Financial Services,High Net Worth,Yes,11,50-59
431,Gale,Done,Male,8,Research Nurse,Health,Affluent Customer,Yes,18,60-69
432,Amby,Pentin,Male,83,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,10,30-39
433,Reinhard,Jubert,Male,94,Statistician II,Property,Affluent Customer,No,15,60-69
434,Raff,Waadenburg,Male,93,Statistician II,Financial Services,Mass Customer,Yes,19,20-29
435,Jerome,Muggeridge,Male,5,GIS Technical Architect,Telecommunications,Mass Customer,No,1,20-29
436,Erwin,Pendre,Male,75,Internal Auditor,IT,Mass Customer,No,18,60-69
437,Sayres,Duthie,Male,24,Systems Administrator III,Manufacturing,Affluent Customer,Yes,17,40-49
438,Ebenezer,Bottelstone,Male,25,Internal Auditor,Property,High Net Worth,Yes,13,30-39
439,Lida,Wych,Female,26,GIS Technical Architect,Property,Affluent Customer,No,10,50-59
440,Sheena,O'Duggan,Female,46,Business Systems Development Analyst,Telecommunications,Mass Customer,No,10,40-49
441,Felicle,Beneze,Female,74,Analyst Programmer,IT,Mass Customer,No,11,50-59
442,Linc,Vedyasov,Male,2,Analyst Programmer,Financial Services,Mass Customer,No,1,20-29
443,Lauree,Leason,Female,21,Analyst Programmer,Argiculture,High Net Worth,Yes,10,50-59
444,Britteny,Falconer-Taylor,Female,32,Staff Scientist,Manufacturing,Mass Customer,Yes,8,50-59
445,Timothy,Wenham,Male,91,Executive Secretary,Financial Services,Mass Customer,No,5,30-39
446,Marilee,Oosthout de Vree,Female,73,Tax Accountant,IT,Affluent Customer,Yes,4,40-49
447,Brittany,Peasey,Female,98,Help Desk Technician,Argiculture,Mass Customer,Yes,1,20-29
448,Robin,Crack,Female,34,Software Engineer III,IT,High Net Worth,No,3,20-29
449,Shana,Fortesquieu,Female,74,VP Product Management,Manufacturing,High Net Worth,Yes,6,40-49
450,Myrlene,Rothwell,Female,5,Structural Analysis Engineer,Entertainment,Mass Customer,Yes,18,40-49
451,Marlow,Flowerdew,Female,37,Quality Control Specialist,IT,High Net Worth,No,18,40-49
452,Natalee,Bamford,Female,22,Account Coordinator,Property,Mass Customer,Yes,5,60-69
453,Cornelius,Yarmouth,Female,81,Assistant Professor,IT,High Net Worth,No,4,60-69
454,Eugenie,Domenc,Female,58,Research Nurse,Health,Affluent Customer,Yes,6,60-69
455,Mile,Dionisii,Male,97,Civil Engineer,Manufacturing,Mass Customer,Yes,5,30-39
456,Randolph,Redihalgh,Male,47,Automation Specialist I,Manufacturing,Affluent Customer,Yes,17,40-49
457,Querida,Danilchev,Female,70,Recruiting Manager,Financial Services,High Net Worth,Yes,17,40-49
458,Osborn,Pentony,Male,57,Account Representative IV,Manufacturing,Affluent Customer,Yes,18,50-59
459,Bel,Cheeke,Female,88,Civil Engineer,Manufacturing,Mass Customer,Yes,13,30-39
460,Illa,Illa,Female,0,Electrical Engineer,Manufacturing,Affluent Customer,Yes,16,30-39
461,Jsandye,Melendez,Female,19,Social Worker,Health,Mass Customer,Yes,14,40-49
462,Melany,Thorrington,Female,32,Social Worker,Manufacturing,Affluent Customer,Yes,5,60-69
463,Allis,Blanche,Female,9,Senior Cost Accountant,Financial Services,Mass Customer,Yes,20,60-69
464,Karel,Dimelow,Female,32,Senior Cost Accountant,Financial Services,Mass Customer,Yes,10,60-69
465,Alina,Wilsey,Female,54,Developer III,Financial Services,Affluent Customer,Yes,14,40-49
466,Jarad,Bauser,Male,84,Developer III,Manufacturing,Affluent Customer,Yes,2,30-39
467,Welbie,Rockliffe,Male,51,Human Resources Assistant I,Property,Affluent Customer,No,15,70-79
468,Valeria,Ladyman,Female,11,Software Test Engineer I,Property,High Net Worth,Yes,8,50-59
469,Levi,Cartmell,Male,91,Actuary,Financial Services,High Net Worth,Yes,3,20-29
470,Darbee,Klimowicz,Male,22,Internal Auditor,Retail,Mass Customer,No,1,20-29
471,Libby,Wardesworth,Female,82,GIS Technical Architect,Financial Services,Affluent Customer,No,14,60-69
472,Kippy,Jessel,Female,38,Internal Auditor,Financial Services,Mass Customer,Yes,8,30-39
473,Benji,O'Shirine,Male,2,Junior Executive,Health,Mass Customer,Yes,20,40-49
474,Consolata,Clacson,Female,86,Geologist IV,Entertainment,Affluent Customer,No,18,40-49
475,Vernor,Vernor,Male,0,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,1,20-29
476,Kane,Jahnel,Male,65,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,14,30-39
477,Cheri,Hazeman,Female,32,Media Manager II,Financial Services,High Net Worth,Yes,13,60-69
478,Darcey,Harberer,Female,65,Chief Design Engineer,Financial Services,Affluent Customer,Yes,5,60-69
479,Blythe,Keighley,Female,11,Chief Design Engineer,IT,Mass Customer,Yes,4,30-39
480,Darelle,Ive,Female,67,Registered Nurse,Health,Mass Customer,Yes,9,30-39
481,Marcella,Manzell,Female,68,Programmer IV,Argiculture,Mass Customer,No,8,30-39
482,Gar,Wallis,Male,33,Programmer IV,Health,Mass Customer,No,20,60-69
483,Bertrand,Penkethman,Male,35,Sales Representative,Retail,Affluent Customer,No,9,50-59
484,Mason,Kohrsen,Male,64,Programmer IV,Manufacturing,Mass Customer,No,22,50-59
485,Ulrika,Steagall,Female,23,Statistician III,Manufacturing,High Net Worth,No,20,40-49
486,Prudi,Edon,Female,0,Technical Writer,Manufacturing,Affluent Customer,Yes,15,60-69
487,Elayne,Braiden,Female,70,Food Chemist,Health,Mass Customer,No,10,40-49
488,Domini,Ghelerdini,Female,24,Help Desk Operator,Property,Mass Customer,Yes,10,40-49
489,Tresa,Reeks,Female,18,Senior Editor,Retail,Mass Customer,Yes,4,50-59
490,Lida,Boynton,Female,44,Environmental Tech,Argiculture,Mass Customer,No,6,30-39
491,Andrea,Funcheon,Male,45,Speech Pathologist,Property,Affluent Customer,Yes,19,40-49
492,Pail,Ashplant,Male,54,Environmental Tech,Financial Services,Mass Customer,No,21,40-49
493,Tommie,Banbridge,Female,83,Electrical Engineer,Manufacturing,Mass Customer,Yes,5,60-69
494,Gaby,Gaby,Male,33,Design Engineer,Manufacturing,Mass Customer,No,9,40-49
495,Lucius,Prescott,Male,91,VP Accounting,Financial Services,Mass Customer,Yes,6,60-69
496,Korry,Cosgrove,Female,25,Engineer II,Financial Services,Affluent Customer,Yes,11,40-49
497,Allissa,Brinklow,Female,96,Engineer II,Property,Mass Customer,Yes,11,50-59
498,Emmalee,Sketcher,Female,58,VP Sales,Manufacturing,High Net Worth,Yes,10,40-49
499,Dalli,Baggally,Male,39,Budget/Accounting Analyst III,Financial Services,Affluent Customer,No,19,60-69
500,Lazar,Crathern,Male,19,Recruiting Manager,Retail,Affluent Customer,Yes,10,30-39
501,Henrieta,MacClancey,Female,94,Environmental Specialist,Retail,High Net Worth,No,19,40-49
502,Rica,Raveau,Female,39,Teacher,Manufacturing,Mass Customer,No,18,50-59
503,Burr,Gerb,Male,87,Dental Hygienist,Health,Affluent Customer,Yes,10,30-39
504,Vinny,Hegley,Male,93,Environmental Tech,Manufacturing,High Net Worth,Yes,7,20-29
505,Wylma,Elsy,Female,40,Environmental Tech,Manufacturing,High Net Worth,Yes,10,50-59
506,Brett,Scrancher,Female,43,Health Coach II,Retail,Mass Customer,No,21,30-39
507,Gwen,Jakubczyk,Female,98,Health Coach II,Health,Mass Customer,No,7,50-59
508,Abagail,Tordiffe,Female,94,Project Manager,Property,Mass Customer,Yes,11,50-59
509,Tobe,Vamplew,Male,64,Developer II,Financial Services,Affluent Customer,Yes,21,40-49
510,Sheilah,Blackmore,Female,61,Developer II,Financial Services,Mass Customer,No,2,30-39
511,Theo,Tolmie,Female,92,Dental Hygienist,Health,High Net Worth,No,10,40-49
512,Sigfried,Semken,Male,76,VP Accounting,Financial Services,Mass Customer,No,6,60-69
513,Kienan,Soar,Female,30,Tax Accountant,IT,Mass Customer,No,14,60-69
514,Trent,Trent,Male,9,Associate Professor,Financial Services,Mass Customer,Yes,4,20-29
515,Winna,Verny,Female,55,Help Desk Operator,IT,High Net Worth,No,8,30-39
516,Craggy,Loadsman,Male,23,Environmental Tech,Financial Services,Mass Customer,No,20,60-69
517,Iona,Fidgeon,Female,73,Chief Design Engineer,Property,Mass Customer,Yes,3,30-39
518,Bernhard,Senett,Male,60,Database Administrator IV,Retail,Mass Customer,Yes,10,30-39
519,Rabi,Nissle,Male,83,Database Administrator IV,Retail,Mass Customer,Yes,1,20-29
520,Jazmin,Neumann,Female,66,VP Quality Control,Financial Services,Affluent Customer,Yes,15,60-69
521,Peri,Hovie,Female,29,Help Desk Operator,Health,High Net Worth,No,16,40-49
522,Lynnelle,Comettoi,Female,64,Help Desk Operator,Health,Affluent Customer,Yes,16,40-49
523,Elberta,Tixall,Female,44,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,16,40-49
524,Florence,Held,Female,16,Nurse,Retail,Mass Customer,No,11,60-69
